,user_id,login_date,login_time,logout_date,logout_time,duration_seconds,session_id
2103,5e4f8aa2-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:52:16,2010-05-16,2023-11-18 23:53:29,73.0,8589935671
2104,5e4f8aa2-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:59:23,2010-05-20,2023-11-18 20:01:47,144.0,8589935672
2105,5e4f8aa2-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:57:57,2010-05-22,2023-11-18 00:03:16,319.0,8589935673
2106,5e4f8aa2-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 00:03:16,,,,8589935674
2107,5e510d50-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:54:23,2010-05-15,2023-11-18 23:56:36,133.0,8589935675
2108,5e510d50-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:58:48,2010-05-15,2023-11-18 23:58:59,11.0,8589935676
2109,5e510d50-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 23:59:51,2010-05-18,2023-11-18 00:04:32,281.0,8589935677
2110,5e510d50-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:45:48,2010-05-18,2023-11-18 13:54:45,537.0,8589935678
2111,5e510d50-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:50:28,2010-05-19,2023-11-18 23:58:17,469.0,8589935679
2112,5e510d50-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:59:37,2010-05-20,2023-11-18 20:00:22,45.0,8589935680
2113,5e510d50-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 20:09:42,,,,8589935681
2114,5e529152-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:58:18,2010-05-16,2023-11-18 00:04:57,399.0,8589935682
2115,5e529152-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:28:46,2010-05-16,2023-11-18 23:36:27,461.0,8589935683
2116,5e529152-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 23:58:30,2010-05-18,2023-11-18 00:04:59,389.0,8589935684
2117,5e529152-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:54:56,2010-05-18,2023-11-18 14:04:42,586.0,8589935685
2118,5e529152-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:55:46,2010-05-20,2023-11-18 19:58:05,139.0,8589935686
2119,5e529152-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:58:25,2010-05-22,2023-11-18 23:58:31,6.0,8589935687
2120,5e529152-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:58:31,,,,8589935688
2121,5e541842-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:49:14,2010-05-19,2023-11-18 23:54:29,315.0,8589935689
2122,5e541842-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:57:32,2010-05-20,2023-11-18 20:00:44,192.0,8589935690
2123,5e541842-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:59:59,2010-05-23,2023-11-18 00:04:48,289.0,8589935691
2124,5e541842-683b-11ee-aca7-8699b86be788,2010-05-23,2023-11-18 00:08:15,,,,8589935692
2125,5e559a96-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:58:42,2010-05-16,2023-11-18 00:03:34,292.0,8589935693
2126,5e559a96-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:52:06,2010-05-16,2023-11-18 23:54:55,169.0,8589935694
2127,5e559a96-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 23:59:18,2010-05-18,2023-11-18 00:00:51,93.0,8589935695
2128,5e559a96-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:58:12,2010-05-20,2023-11-18 00:07:45,573.0,8589935696
2129,5e559a96-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:59:45,2010-05-20,2023-11-18 20:05:59,374.0,8589935697
2130,5e559a96-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:59:44,2010-05-22,2023-11-18 00:04:49,305.0,8589935698
2131,5e559a96-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 00:04:49,,,,8589935699
2132,5e572460-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:57:39,2010-05-16,2023-11-18 00:02:50,311.0,8589935700
2133,5e572460-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:47:49,2010-05-16,2023-11-18 23:49:46,117.0,8589935701
2134,5e572460-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:55:08,2010-05-18,2023-11-18 13:59:51,283.0,8589935702
2135,5e572460-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:58:00,2010-05-20,2023-11-18 20:02:16,256.0,8589935703
2136,5e572460-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:57:53,2010-05-23,2023-11-18 00:07:59,606.0,8589935704
2137,5e572460-683b-11ee-aca7-8699b86be788,2010-05-23,2023-11-18 00:07:59,,,,8589935705
2138,5e58a718-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:55:52,2010-05-16,2023-11-18 00:05:03,551.0,8589935706
2139,5e58a718-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:34:25,2010-05-16,2023-11-18 23:45:34,669.0,8589935707
2140,5e58a718-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 23:53:30,2010-05-17,2023-11-18 23:53:30,0.0,8589935708
2141,5e58a718-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 23:59:57,2010-05-18,2023-11-18 00:08:30,513.0,8589935709
2142,5e58a718-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:54:22,2010-05-18,2023-11-18 14:02:48,506.0,8589935710
2143,5e58a718-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:56:48,2010-05-19,2023-11-18 23:58:50,122.0,8589935711
2144,5e58a718-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:59:23,2010-05-22,2023-11-18 00:10:34,671.0,8589935712
2145,5e58a718-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:59:52,2010-05-23,2023-11-18 00:07:32,460.0,8589935713
2146,5e58a718-683b-11ee-aca7-8699b86be788,2010-05-23,2023-11-18 00:08:27,,,,8589935714
2147,5e5a26ba-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:59:30,2010-05-16,2023-11-18 00:00:18,48.0,8589935715
2148,5e5a26ba-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:43:58,2010-05-16,2023-11-18 23:54:30,632.0,8589935716
2149,5e5a26ba-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:59:43,2010-05-18,2023-11-18 14:02:22,159.0,8589935717
2150,5e5a26ba-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:53:00,2010-05-19,2023-11-18 23:57:05,245.0,8589935718
2151,5e5a26ba-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:59:46,2010-05-20,2023-11-18 20:03:45,239.0,8589935719
2152,5e5a26ba-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:59:29,2010-05-22,2023-11-18 00:01:50,141.0,8589935720
2153,5e5a26ba-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:58:30,2010-05-23,2023-11-18 00:06:36,486.0,8589935721
2154,5e5a26ba-683b-11ee-aca7-8699b86be788,2010-05-23,2023-11-18 00:06:36,,,,8589935722
2155,5e5ba8b4-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:57:11,2010-05-16,2023-11-18 00:01:38,267.0,8589935723
2156,5e5ba8b4-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:37:49,2010-05-16,2023-11-18 23:46:59,550.0,8589935724
2157,5e5ba8b4-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 23:42:58,2010-05-17,2023-11-18 23:48:32,334.0,8589935725
2158,5e5ba8b4-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 23:59:54,2010-05-18,2023-11-18 00:04:44,290.0,8589935726
2159,5e5ba8b4-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:48:45,2010-05-19,2023-11-18 23:54:47,362.0,8589935727
2160,5e5ba8b4-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:57:24,2010-05-20,2023-11-18 00:07:06,582.0,8589935728
2161,5e5ba8b4-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:56:15,2010-05-20,2023-11-18 20:04:27,492.0,8589935729
2162,5e5ba8b4-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:59:47,2010-05-22,2023-11-18 00:06:19,392.0,8589935730
2163,5e5ba8b4-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 00:06:19,,,,8589935731
2164,5e5d2982-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:55:57,2010-05-16,2023-11-18 00:01:11,314.0,8589935732
2165,5e5d2982-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:56:14,2010-05-18,2023-11-18 13:58:48,154.0,8589935733
2166,5e5d2982-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:58:26,2010-05-21,2023-11-18 23:58:39,13.0,8589935734
2167,5e5d2982-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:59:41,2010-05-23,2023-11-18 00:06:49,428.0,8589935735
2168,5e5d2982-683b-11ee-aca7-8699b86be788,2010-05-23,2023-11-18 00:06:49,,,,8589935736
2169,5e5eaa14-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:35:18,2010-05-16,2023-11-18 23:44:05,527.0,8589935737
2170,5e5eaa14-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 23:59:59,2010-05-18,2023-11-18 00:00:20,21.0,8589935738
2171,5e5eaa14-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:52:32,2010-05-19,2023-11-18 23:53:47,75.0,8589935739
2172,5e5eaa14-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:58:04,2010-05-20,2023-11-18 19:58:44,40.0,8589935740
2173,5e5eaa14-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:57:03,2010-05-22,2023-11-18 00:00:01,178.0,8589935741
2174,5e5eaa14-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:59:22,2010-05-23,2023-11-18 00:01:36,134.0,8589935742
2175,5e5eaa14-683b-11ee-aca7-8699b86be788,2010-05-23,2023-11-18 00:02:55,,,,8589935743
2176,5e602c2c-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:53:41,2010-05-17,2023-11-18 00:00:26,405.0,8589935744
2177,5e602c2c-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:58:33,2010-05-18,2023-11-18 14:05:45,432.0,8589935745
2178,5e602c2c-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:55:26,2010-05-20,2023-11-18 00:04:21,535.0,8589935746
2179,5e602c2c-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:59:09,2010-05-20,2023-11-18 20:01:33,144.0,8589935747
2180,5e602c2c-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:57:01,2010-05-22,2023-11-18 00:05:07,486.0,8589935748
2181,5e602c2c-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:59:58,2010-05-23,2023-11-18 00:04:42,284.0,8589935749
2182,5e602c2c-683b-11ee-aca7-8699b86be788,2010-05-23,2023-11-18 00:04:42,,,,8589935750
2183,5e61af52-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 22:20:23,2010-05-15,2023-11-18 22:27:35,432.0,8589935751
2184,5e61af52-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:37:31,2010-05-15,2023-11-18 23:45:26,475.0,8589935752
2185,5e61af52-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:59:33,2010-05-16,2023-11-18 00:00:09,36.0,8589935753
2186,5e61af52-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:53:30,2010-05-16,2023-11-18 23:56:03,153.0,8589935754
2187,5e61af52-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:57:36,2010-05-18,2023-11-18 14:07:04,568.0,8589935755
2188,5e61af52-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:55:53,2010-05-19,2023-11-18 23:57:24,91.0,8589935756
2189,5e61af52-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:58:08,2010-05-19,2023-11-18 23:58:16,8.0,8589935757
2190,5e61af52-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:57:53,2010-05-21,2023-11-18 23:59:00,67.0,8589935758
2191,5e61af52-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:59:39,2010-05-23,2023-11-18 00:07:17,458.0,8589935759
2192,5e61af52-683b-11ee-aca7-8699b86be788,2010-05-23,2023-11-18 00:07:17,,,,8589935760
2193,5e633eee-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:59:13,2010-05-15,2023-11-18 23:59:47,34.0,8589935761
2194,5e633eee-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:59:47,2010-05-16,2023-11-18 00:04:15,268.0,8589935762
2195,5e633eee-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:29:34,2010-05-16,2023-11-18 23:30:17,43.0,8589935763
2196,5e633eee-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:33:19,2010-05-16,2023-11-18 23:35:12,113.0,8589935764
2197,5e633eee-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:56:02,2010-05-18,2023-11-18 13:57:54,112.0,8589935765
2198,5e633eee-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:58:19,2010-05-18,2023-11-18 13:58:39,20.0,8589935766
2199,5e633eee-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:59:26,2010-05-18,2023-11-18 14:05:31,365.0,8589935767
2200,5e633eee-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:59:36,2010-05-20,2023-11-18 20:00:11,35.0,8589935768
2201,5e633eee-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:56:32,2010-05-21,2023-11-18 23:56:32,0.0,8589935769
2202,5e633eee-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:56:32,,,,8589935770
2203,5e64c1c4-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 23:41:53,2010-05-17,2023-11-18 23:44:50,177.0,8589935771
2204,5e64c1c4-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 23:59:51,2010-05-18,2023-11-18 00:07:21,450.0,8589935772
2205,5e64c1c4-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:54:12,2010-05-18,2023-11-18 13:56:17,125.0,8589935773
2206,5e64c1c4-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:56:17,,,,8589935774
2207,5e66494a-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:59:46,2010-05-16,2023-11-18 00:08:52,546.0,8589935775
2208,5e66494a-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:56:39,2010-05-16,2023-11-18 23:59:52,193.0,8589935776
2209,5e66494a-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 23:59:57,2010-05-18,2023-11-18 00:08:15,498.0,8589935777
2210,5e66494a-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:51:35,2010-05-18,2023-11-18 13:54:31,176.0,8589935778
2211,5e66494a-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:50:25,2010-05-19,2023-11-18 23:56:50,385.0,8589935779
2212,5e66494a-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:57:09,2010-05-20,2023-11-18 20:00:01,172.0,8589935780
2213,5e66494a-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:59:38,2010-05-23,2023-11-18 00:09:08,570.0,8589935781
2214,5e66494a-683b-11ee-aca7-8699b86be788,2010-05-23,2023-11-18 00:09:19,,,,8589935782
2215,5e67c8a6-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:54:17,2010-05-15,2023-11-18 23:55:50,93.0,8589935783
2216,5e67c8a6-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:54:22,2010-05-18,2023-11-18 13:55:17,55.0,8589935784
2217,5e67c8a6-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:44:29,2010-05-19,2023-11-18 23:47:31,182.0,8589935785
2218,5e67c8a6-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:54:19,2010-05-19,2023-11-18 23:57:27,188.0,8589935786
2219,5e67c8a6-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:59:13,2010-05-20,2023-11-18 20:01:28,135.0,8589935787
2220,5e67c8a6-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:59:59,2010-05-22,2023-11-18 00:00:09,10.0,8589935788
2221,5e67c8a6-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:59:58,,,,8589935789
2222,5e694d8e-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:55:39,2010-05-15,2023-11-18 23:58:38,179.0,8589935790
2223,5e694d8e-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:59:24,2010-05-16,2023-11-18 00:00:07,43.0,8589935791
2224,5e694d8e-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:59:05,2010-05-17,2023-11-18 00:07:20,495.0,8589935792
2225,5e694d8e-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:58:11,2010-05-18,2023-11-18 13:59:08,57.0,8589935793
2226,5e694d8e-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:48:30,2010-05-19,2023-11-18 23:58:15,585.0,8589935794
2227,5e694d8e-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:58:11,2010-05-20,2023-11-18 20:01:04,173.0,8589935795
2228,5e694d8e-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:59:50,2010-05-22,2023-11-18 00:04:53,303.0,8589935796
2229,5e694d8e-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 00:04:53,,,,8589935797
2230,5e6ad14a-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:54:38,2010-05-15,2023-11-18 23:55:47,69.0,8589935798
2231,5e6ad14a-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:32:28,2010-05-16,2023-11-18 23:43:30,662.0,8589935799
2232,5e6ad14a-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:39:44,2010-05-18,2023-11-18 13:48:38,534.0,8589935800
2233,5e6ad14a-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:54:13,2010-05-18,2023-11-18 13:57:10,177.0,8589935801
2234,5e6ad14a-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:57:47,2010-05-18,2023-11-18 14:08:27,640.0,8589935802
2235,5e6ad14a-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:57:40,2010-05-20,2023-11-18 20:00:22,162.0,8589935803
2236,5e6ad14a-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:59:58,2010-05-23,2023-11-18 00:10:35,637.0,8589935804
2237,5e6ad14a-683b-11ee-aca7-8699b86be788,2010-05-23,2023-11-18 00:10:35,,,,8589935805
2238,5e6c5240-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:54:20,2010-05-15,2023-11-18 23:59:29,309.0,8589935806
2239,5e6c5240-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 19:28:14,2010-05-16,2023-11-18 19:35:23,429.0,8589935807
2240,5e6c5240-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:50:42,2010-05-17,2023-11-18 00:01:26,644.0,8589935808
2241,5e6c5240-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:59:41,2010-05-18,2023-11-18 13:59:53,12.0,8589935809
2242,5e6c5240-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:55:21,2010-05-19,2023-11-18 23:55:44,23.0,8589935810
2243,5e6c5240-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:57:48,2010-05-20,2023-11-18 19:58:02,14.0,8589935811
2244,5e6c5240-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:58:37,2010-05-22,2023-11-18 00:09:35,658.0,8589935812
2245,5e6c5240-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:58:16,2010-05-22,2023-11-18 23:58:34,18.0,8589935813
2246,5e6c5240-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:58:34,,,,8589935814
2247,5e6dd386-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:57:32,2010-05-18,2023-11-18 14:03:12,340.0,8589935815
2248,5e6dd386-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:53:58,2010-05-19,2023-11-18 23:56:33,155.0,8589935816
2249,5e6dd386-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:58:55,2010-05-20,2023-11-18 20:05:52,417.0,8589935817
2250,5e6dd386-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:58:22,2010-05-22,2023-11-18 00:07:32,550.0,8589935818
2251,5e6dd386-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:59:04,2010-05-23,2023-11-18 00:05:36,392.0,8589935819
2252,5e6dd386-683b-11ee-aca7-8699b86be788,2010-05-23,2023-11-18 00:07:08,,,,8589935820
2253,5e6f57ec-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:41:52,2010-05-15,2023-11-18 23:51:41,589.0,8589935821
2254,5e6f57ec-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 23:59:56,2010-05-18,2023-11-18 00:02:27,151.0,8589935822
2255,5e6f57ec-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:58:59,2010-05-21,2023-11-18 23:59:22,23.0,8589935823
2256,5e6f57ec-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:59:22,,,,8589935824
2257,5e70ea8a-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:52:03,2010-05-15,2023-11-18 23:52:50,47.0,8589935825
2258,5e70ea8a-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 22:43:30,2010-05-17,2023-11-18 22:54:17,647.0,8589935826
2259,5e70ea8a-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:59:38,2010-05-22,2023-11-18 00:03:41,243.0,8589935827
2260,5e70ea8a-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:59:36,2010-05-23,2023-11-18 00:00:30,54.0,8589935828
2261,5e70ea8a-683b-11ee-aca7-8699b86be788,2010-05-23,2023-11-18 00:09:17,,,,8589935829
2262,5e72a6ea-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:53:37,2010-05-16,2023-11-18 00:00:17,400.0,8589935830
2263,5e72a6ea-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:58:38,2010-05-18,2023-11-18 14:02:16,218.0,8589935831
2264,5e72a6ea-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:58:13,,,,8589935832
2265,5e7434ce-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:52:14,2010-05-15,2023-11-18 23:52:14,0.0,8589935833
2266,5e7434ce-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:53:49,2010-05-15,2023-11-18 23:55:18,89.0,8589935834
2267,5e7434ce-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:27:11,2010-05-16,2023-11-18 23:31:50,279.0,8589935835
2268,5e7434ce-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:33:58,2010-05-16,2023-11-18 23:37:55,237.0,8589935836
2269,5e7434ce-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 23:59:51,2010-05-18,2023-11-18 00:08:47,536.0,8589935837
2270,5e7434ce-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:56:38,2010-05-20,2023-11-18 00:05:30,532.0,8589935838
2271,5e7434ce-683b-11ee-aca7-8699b86be788,2010-05-21,2023-11-18 23:57:32,2010-05-22,2023-11-18 00:06:58,566.0,8589935839
2272,5e7434ce-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:59:41,2010-05-22,2023-11-18 23:59:54,13.0,8589935840
2273,5e7434ce-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:59:54,,,,8589935841
2274,5e75bb3c-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 22:32:56,2010-05-15,2023-11-18 22:40:17,441.0,8589935842
2275,5e75bb3c-683b-11ee-aca7-8699b86be788,2010-05-16,2023-11-18 23:40:41,2010-05-16,2023-11-18 23:45:05,264.0,8589935843
2276,5e75bb3c-683b-11ee-aca7-8699b86be788,2010-05-17,2023-11-18 23:59:56,2010-05-18,2023-11-18 00:10:51,655.0,8589935844
2277,5e75bb3c-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:57:51,2010-05-18,2023-11-18 13:59:17,86.0,8589935845
2278,5e75bb3c-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:48:56,2010-05-19,2023-11-18 23:55:18,382.0,8589935846
2279,5e75bb3c-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:59:19,2010-05-20,2023-11-18 19:59:31,12.0,8589935847
2280,5e75bb3c-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:59:31,,,,8589935848
2281,5e77413c-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 18:13:41,2010-05-15,2023-11-18 18:16:23,162.0,8589935849
2282,5e77413c-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 21:10:44,2010-05-15,2023-11-18 21:20:21,577.0,8589935850
2283,5e77413c-683b-11ee-aca7-8699b86be788,2010-05-15,2023-11-18 23:58:35,2010-05-16,2023-11-18 00:00:57,142.0,8589935851
2284,5e77413c-683b-11ee-aca7-8699b86be788,2010-05-18,2023-11-18 13:55:43,2010-05-18,2023-11-18 14:03:16,453.0,8589935852
2285,5e77413c-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:38:47,2010-05-19,2023-11-18 23:43:11,264.0,8589935853
2286,5e77413c-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:56:03,2010-05-19,2023-11-18 23:58:25,142.0,8589935854
2287,5e77413c-683b-11ee-aca7-8699b86be788,2010-05-19,2023-11-18 23:58:43,2010-05-20,2023-11-18 00:09:45,662.0,8589935855
2288,5e77413c-683b-11ee-aca7-8699b86be788,2010-05-20,2023-11-18 19:58:55,2010-05-20,2023-11-18 20:02:28,213.0,8589935856
2289,5e77413c-683b-11ee-aca7-8699b86be788,2010-05-22,2023-11-18 23:59:46,2010-05-23,2023-11-18 00:00:03,17.0,8589935857
2290,5e77413c-683b-11ee-aca7-8699b86be788,2010-05-23,2023-11-18 00:05:15,,,,8589935858
